oOzBXLFR0KUpv9nndBVmpfI8BIQ BKHSeUo1HQoo L3yR9B6LMXHgCJ6iH LvHUgsHAmbKe5XrXlvWQN9Gpu6 Yq2NKEruIi5CSWxsz loL4vGL4t34i7gvi7NB EhPiHQsHdrFn867ES0J JTNv KL0KtJOsX6OQ2,5.448487758636475,4.278769493103027,4.1723527908325195,5.778849124908447,5.6617255210876465,4.973164081573486,4.702744960784912,5.16584587097168,4.069290637969971,4.56949520111084
17ZrhOm4eoJAt7Z0tsK2 onR3bWO4K4mvB5Q4xRJd5MqnvohHWrf dppAqJ5oZp gaj8XyNE9LBqbyamM3 A6rRgyPZWwlKZ 9NJtEr azYWtzVvkVEQEiRgQWeDPj89Q9R KwSmcdW GASswIXGtj Yg60g0j1CKHNOPvjq1odKj04l OPxqI3i6oQvGbx6VGRQ2hJbIbBlkmn 4LFxwPEY2EheG5VxAwJhVXi1 CSg6EqEU0FzBZg5 ZufofDR3OD DVnxXj9Zv9FIRiK9W6b3yJJ1Idt bnKYZf7CUTbEOObU7t5k 7oHQNkdLwlAf9Gg7UukTU OIiaqkbNcC4UpNImvAQcGiyKfwE YAr EfIK2FlvKxs9LXb4HjNKGsX PwiplJelxTkxLx 1p4vntVSPof3xM7RadTL5bH a2u4i2Ywd5NgeHY7suSIrUNO lB9H hOt62Pd eKPGxNcV7i P6UT4W7aMSDb 4Rytk ygEDDILhOv5KqH6NnMv NdmL0HZNr hdIF9wvhSpSXST 4bS2LohjjwUwjlLsUjg3ODuYZFNHM otrnz4uMEu2TFSfKlD 4hvgKtvieF 6AnIHbjz4FFEzLBoTq03Dh J6qG1pLTjbqN zDgHcfKu6DqJzqPxqaN4ThOQJ TPeq4HQy7RxBGPI0qj,5.548066139221191,4.972236633300781,5.095544338226318,4.478085041046143,4.570127487182617,5.605283260345459,4.343740940093994,5.353333473205566,4.064136505126953,5.313371181488037
Fc6ghDavx3sdTksoGFKVFub0cmqV zSPO8dMUeq5aHHtTW Htso2axlS4FJblPsK1hu CXZjT gIVFPC0e9rZbZAWliZVfLU9O8A9p7,5.01656436920166,5.1685028076171875,3.7258238792419434,4.2230730056762695,4.556696891784668,5.3962554931640625,4.457382678985596,4.997226715087891,5.426605701446533,5.279691696166992
qc71uK KLoKSXL3GGuPdKC auAbA 1trOrZPJqTt JgxUZeMasRwLWMPO0tZb83lO dYXyGWwQnFTU4HnCbosyQfnMAe5sNUm TelE9RRNhZjQqLu18TPfMo O1M1D0nwebi29p3Ia FcNWrAfrTEG2TK 4Gs KYKmI rk2I334c0vArAk1KFw0PsVS PLrK7HxE9uGgmLYqOZSnHQDO5VK qvKBAZOaIQPt oBxEDCQGaItfMyKHc9t5boWU9BCh1l 8JJly08WuoDwvVuKLKrzf0Lj8cHa Jj4 VcyoWc9bTFjYrj,5.2030253410339355,4.609653949737549,4.781283855438232,4.8950700759887695,4.7690229415893555,5.011690616607666,5.29065465927124,4.887697219848633,4.608725070953369,5.2513275146484375
c19hIuTsx67oE8vsYu fDwfF BqDNRyvnYB YcDP52CphejQ78p 5A7 bDaE2Ht7ZLOAR3DKuh6zG9n GTqAfadHIurZenVaFX Wu5jHWiiPOnmXyYchL3cfnn BRsPqasunRHOrHiS NdMdN,4.825373649597168,4.6778564453125,5.319067001342773,5.492175579071045,5.376829147338867,4.280048370361328,5.593100070953369,3.5075392723083496,4.697032928466797,5.090665340423584
u6y55Ehqm 7h33WoEK LssDPYMV7RVc KjAa3ecyqkmBgSx mCwKWuccedxewZAUau1Isj7 AK1QIe pd2KZQn 59NwgVpPtu1SfyFJbyhKjBk4zZhJr2 7ZAUjR2nue85Ri7sqpUuOt3C x5bSGLqJ4V5cGJiY3z92l8jpmJ kdsvwZ8 MO5VkxEW2ejZLO7TDVeQpacDQRd60IS 0udmH bPUAGzKWJ q2WWb6M1 caLHSs OQyUB5Orp JEwCNo1TdD2FRQh9i05kqzNS80 7sGit69kimAHROwLLGGbeMwmiSUiXD BeJNz5zoXwS1AqwMvV2W0BbOh 1VCCmPpfdpVh8xdLtbrXbxjPPXZ phA9qzo1o610imETbTtDyUb ETM MTDMrOeW2pXE cCaj9Vuh23SLQCc1qLxfhe JavyHwvYC7FMuFpAGO 96EyuU5aL7fuPr9j3b1Q77hg a442COXibQ PnvF1MP0HXB0vnI0qK9H6uE6E1liFOe kiiSBHrJcOBBrgeQJkx3mccnI E3zf2hdek 4sFrh6nJKgCfzveCsCiTDTvJtz eCiiuHSxxJT vIAcYbj 63yTODj6pW1vD1vCYxtYna2ea 7pSwHuM gz5Y3TrrsFVSsPWKlwQ 2vQJcny5gL9rQoy59 mxJW hmYfuhPb kbSIGBvT5TFlxiH rOFkKt5VPW7GlIEEDvYCI9D 3HHIKLrqxPkJ59CYTXwCXAFwlmWUO18 obMo4Sk05uoczx7e2tAWqekJG0 icmhq9pS35Jb2gtN9j5Wdn fTv3AU Ki1mCq5za9rj7xGx0l8PGbwNfri r6ku,4.762503147125244,4.522744655609131,5.360054969787598,4.426776885986328,4.793677806854248,4.875194072723389,5.292309761047363,4.9539384841918945,4.600088596343994,3.989002227783203
bvrtZP949BvvQGLK5DRn3 KuZ1AkL 4s2YXas5mJPfKP2F f8gy5e6 BSZhhZIhDLvTgXmNUL4IMnz IcGWUpdXapFtM 2gK6uQRDiAWeGasi9FGmSM6hc3LvXnw gN26VQiJrAVvAK7Q8AImBYLm2pj9WEM 70oHTqgJIEdX4PNm2h1PDyz7 1xpWWjSyJjDm1oNFpM6 tEXMOEXnAFG1TCBbjOrul 6du0DLKW2EAFTG UvI pZ4qmOwnR K4lOb2l5DB3 fkEnqQve oQMKXwc3sMTYhqDFY9clR5EM7zv xDN2ugHOgGJRuYA0c2qs5 gOFnaX4OzA0m2blQG20FKZ eSMJ4n6XSpcrZ pZE7TfZL1LkyALRgSKJ27W HjnMpiop0A0f8RgVVF79UKYP6aSWw Mvtroq 8mPagDZ0x6AJFKG 8apx3GZ5 jjpLWaAnSS5N0hIWDi31kuxDGp5M8 pfRIlU UqDko6fWC1mk4RsKqSUMKNuN aVDsdJtkZ6HT2URLAsRqH OmPL7 69aBU1BDnNMUxc8yK2l3yyn v9bnetRuJMojrdRU gsoMtmYt WNQ7QzWhRiiuXxlNsVM 4xP3dpCALjqJ804qvd jBe7h8oJ Hy2R ix2UGRHtZhnVoIUVl LUe84aPYBxe6QMWgsXE4WqIP q1biPrps39HMPsB Z8ur69Uj5IbhXKg2hXJdNT1 qpsDBgJiAWe2R,5.662154674530029,4.876132011413574,5.220377445220947,4.813580513000488,4.924483299255371,5.775611400604248,6.003514766693115,5.730239391326904,4.85300874710083,5.11539888381958
fcOfg0mEQsnPwICVJDq tA0p2xWapw0I6yh ZThHGgi2OdIKiPPFklNJAbq UP73pstokUt8ucLVb3 d015wfdosAxRr8 N90znFavq2Ha5iaU70o FswA9zvH1NQ7QOMmRIrFAk wRiwm4l0IzBIxJEDMRNYN Tmzpo HA2dl hEomA 820knMiftDY0k4f2kVT7VDzUe ku4lD0nFrzZGNo8bvj8eBjlJtkxjrnq I4MHBMKwdxdhX2aXHB4 39eoBFEs ZfqR Ho2DQXTuNoXDnoCIIBGIJtt5Cusux juepnnJ8pGkMOntB5h HdMYQy5nwAJYRZcxOxGkYfVy09Jg9HM ZZp93 VxPLcLbhrlGxSMvPiu4qfEeD6z IBgyC AGDQtn6LWRtQQW0xbkN5 D6goJf1V7 RJ9zUFrcz4bzkCj4 jSt CK28Ddctn3xVsalz9H7525h dXGjVXm59P4iUT5hmrz xd3O9tVR7CPnZ5CoX8CQPPUUgw bO0X5RRHTH OfRkR6Uqbgia68VvqRjHyw2,5.948329448699951,5.27285623550415,5.055071830749512,3.7668819427490234,5.201537132263184,5.027339935302734,5.075226306915283,5.397067070007324,5.2183098793029785,5.228035926818848
pKNAF5HGeKHgwS8 6ll23KpxvQzg0kE77RXxN9j R3rtIoRvkrac6kOXYpnQXgfXzxKE6v8 SSyi5zNlxtjj8iBlfM dUc879iCVp3IaUVvRw OAg 55Xzo27KE3sizIc 5hfZQm9mu3n V3eLECJcPJLNmfr8E 2yETgZ9joj8PdnuRxelNosHaB j8OaDyHLNIpRc mvlyTSL bSSIU4bR YwJVXROp1uhH SzgS9TaTThoZjN0TIJBvrPk0S miOmHaWtALNwCsN9gZGjVxTiur lNO9W XPxuI,4.917796611785889,3.6155781745910645,4.128428936004639,5.669559478759766,5.275003433227539,3.9841017723083496,3.536825180053711,4.876118183135986,3.622943878173828,4.448271751403809
qkTPL8J3RUNv6wn cMebTomljikudIYgFNSXUMzR FLYyiiDxlEZGsv8scndLOknYL qrF3C4LfVieu05tlhpAemiWjFEf7 AzYuLYttz61HihazCeAL6WPJyB mXuL9My wZE6O9OONa6prQLAu76iwZ99kE8cae QyATGVZbInSHGKjRtuWg1PwPagcr XlyjIJ4dGZdYr4YJ9VX5aDIzcZg6d MC5hVWQUvP99M9 qnc5Ukg toU5lBplXDX0nj vrCKvPNeVtrR xAA6nbHQKKdeexrWt6oFdwjokxWAln BTp5l0zoxjs8GRPFegH imiPGK0yyWsjSY8SgqL7qvyLwAEh kzoxU4 tnRaCTQxUv NHUR9SkPAFKjZ13GRgBloiE05GV 8y65yLYE4cWYFSlnE2zNjPSa9m1H DBsU75287V5lqMUKzlp6TQanItiXyCY u9V5 FrzCaU aGk4ebF72BOjgRgB xSMagJnmDKhkddu g3Q0fPcYxoDudxMs tV20j5rmex9rDZx0i md8hjD8DggG xceTE8jyE8G3jrvSwlnvZDg5vAqy nwqyiBhLT3a7FHNsjY5tcFOkIiqBFt eRcO zxOpYZAEYZV L9AhLe3XnNE4589Hg191YF QDYQ22Tk8g 8zCC QnCnHarRTgYphVm5t9uUwcb5Wb9Lef fHBMbICymUqQWGMgi2C zZaqB7gmb89me6kWvQzR 6mkDItdbs37gHHJTk 2fTYxxVrJsJvzJ7CgOK,5.662522315979004,5.348515033721924,5.097331523895264,5.707620143890381,5.425878047943115,5.018751621246338,4.779397487640381,3.5960092544555664,3.6193013191223145,5.357707500457764
Fzf3gQfPPrRPcyiR m2XEELjYg3mn fJPQoeYCQjrD6h73OSdEVKkW0Bm2D geJHcpz9G7CXF3aHAChYbVo gOyp3MdjIERf6sw98RJSN 2tL9Y2HvEuxjskDuc wtYRLDHDm9wz8bJWrx9jcs06snEzi o5qCE4bxf8BHl5RXrRFAf1KkU c36V1V2AaeS0hGq2j7W3Ym Lc4 cL1iEaObBgh24ROCBn 5WAQWERJZzC4o8MYOaP j3ibiOxmDqvMHitVxhGJA1LnVNfLOhA KQMi1YAEkZXWfvVSHQ7 nvoZylRd0mp3IOmLvJhx RpYaiFOIFJVw6U5NY8Ta1eZy3 JZQpuaCmV3B BsB1dJR5d7qqrSqDREsvBrAmuMz9 zP4ZUPfaQDK qrSEM3nGhaFKB7oXL3ukIVXiH5u In1RxGzMgTdfjRY28uP3qG82d Buk4OkS3wh5bhMtkLqM3DD5l3FYZ ZVZpK8omE Gt9k9Zdc9K0RjdjYy 91eaVZEDWhKA93ycIMMpaI dHIUHimYVTo0G PR74Vruuiu2CLgCCEg NZOgMOqPMFAD,5.801997184753418,3.4385604858398438,5.495064735412598,4.335478782653809,4.718351364135742,4.785679817199707,4.9331254959106445,5.154810428619385,4.215134143829346,4.7833967208862305
jspwNURhI13 XbFzqr exvDmEIFMrHjcQFxlj9JARwoyWh9cZd SFzIV xMi 7bRI KngEQflmwFwjRnn uUBqDv4FCZNAlLQLrAhjwj9jj4q duQ9prQm7xYUX YWhwlUcEPsW1DA BJk9QIVMjRtUVLGwoJMdFp KXUIWhMVZd4bqfdNK shKVZsN92aZnxxM LgNEydEGVoo6yanh9k37U8QDrjR9 fJ4lYDbZXaOPX 5fHJ3vPom 5YhF2O kZU5SnQZ9Ab0uVu jRMXS28uvIzBQdmMTP2vDeFbFhqi0f ayT 9AGT 5ni U3izLymeRzr5meialbrgOrvelhCoN hp6ZDSx4uM SCE7ZwIfWjaGQoH8KeMgQiVCiG hAVn827JRh LoUJKQgvdlK2oJTQ68O 7W4mb9IhJBPr7 owJeTfXkdQsnl0x EufRfJfT 0ztEc5IkFO3uKUHef E82CbZ3LxinkNdVPNCNAzF1N73 OOKg0XDvO0X 00ciSt94U0LwrME PcQrj VyNAE4h5 F2mY XlnL9PEsWPbiOeVLY gDsTrfTogo rLKWxg2MH uc8BxEzx8mym8CrN9wxHd7cX MjOF5cmm5SaSN1i3WEEsKOB7Loh99 aio7aiqWeSvcM07D eRQ XUn9D46sU9WNK9zbHuYPM,4.516528606414795,4.5776448249816895,5.100141525268555,4.405554294586182,4.973198890686035,5.29263973236084,5.141825199127197,5.243074417114258,4.178366661071777,4.78242301940918
8FDbePvQJOkphW5QM18GvdX4gnqyKiM On1bwmQovU3zdU cLL2X3cgzyJZ9ZITp0C0nji1nTZnNl lIUBRbAE3oGW00Elgg8 WXEZKVqHqDEsINSgYktm iazfU0QXuFrA5Rl3VBgSvhAt 8W9V8Mn0rkBSGRuQmBY60 kl47 FMR8PUUs K6E Aj3jGRGa7jg hUD1j6nGUSoSdUWmA67MW YP5uDJGVq e1GGRzXXasib9KI6gW4Xp9SF5aS LKKtLG 1dWPs3JfFPPIYNAXejJPg tBQIiMym7vLkqWcz3BxpkZw bfYh,4.570730686187744,4.978527545928955,4.766395092010498,3.640425682067871,4.618056774139404,4.821608066558838,2.9420511722564697,4.759456634521484,5.208719253540039,4.3343729972839355
9cJB8QUUBk7L2dyDTjHCi2xNZB cHPV04gu91mYrMgWIi3eQr WDmLPhlgq8FFJ3ZyGea7oJUq8oX1Wq Meluw AkdqOCfDpR0JaWJVIHhg GLpIrUs EcppHy quKdkRMTPp0lEcf4JDdjImJn 9znQ5PG0d761y75A2 ZRANdFGmqBsSE Gxpn2j2mbLYfOcYCWd 97jNCAQ1DTj wck9ybC64jGuw9DtBw SlenBe5Gs85V0646D yg9 zGdHjUss3uMoLrV MxQVLr6y x5ce8yf az4l c0h72dANOmam5NlgmZ4C3NjB Afa4sPG5K9O1BjyvDpDmyHvb1R4Os2 ILXyUGvtKcm vn2uZb8IbTMoxd vYmP9I7N7sXkDV OFcS gPiAU1t49fXs5440qIdj ts7vRs plcVAuFCZpwNWyoN07 CsiqyGzUGlOPO8 OucsTU4eLCAsI XOJMHUv7rncpc0kkuvZoAxCy HLtUrbuXjvaMQXlzuNIs 8Y3y Jx5KpYQyo5IfPoklc0GNAurtDBhs bs6oNff30so1UCef0ef ZWq3SpzH8p7qtBmKRGevM xul YpeRKUADvea lEvi1RR5oEAlm53t7Hh3SH WM15ERqZIzc1ak X6q74Dk2D6SFFjojgn3ZR8z4asB1Er eTurS 7ebezUSOD61rx769m4RegH,4.250870227813721,4.18711519241333,5.438467025756836,4.671597003936768,4.808430194854736,5.325282096862793,5.391674041748047,4.827282428741455,4.658963203430176,5.1925225257873535
c9lHnw2a5VQRo4rsljiYSOmTwBJbRMu GSbTad0Dt51edT5o4MQw2d 1NGQ Z4fLyVkUi iEKKlZfq9H9 EEoiZnAzns3 syPJ vqFzl2cOor 3TF5ZcfXtASNSOfjRr3ujNr0l QB75xg2TzkBml26i2lmI4zY4su5s4xF RaeffC4owZ7LvxKn 0MOV4FegwcH1CvZzT1d cHCZaJTauuoT7XgQso9ncK EK5wmpaEt5Wno rrnu9yO6VxeB7vzR rQt5zfUJftw3ts fDLf 2yzxw7Js4lWryvU yOovSoh6G0gn4sj fEUTECJuPrDuQ4MlKza4dtQbkR,4.734368801116943,4.779412269592285,4.16367769241333,4.789613723754883,4.632155418395996,5.071372032165527,4.404207229614258,4.646597385406494,4.816978931427002,4.883758544921875
SryS7xLGXIpka3B kjDKQnN4pOSamWsqJWhPnamMRRV FllCJnRA9eO4ufSErgi7 LW8HRjiFo fQN4EEVePMKYuWI7B 9O2H5XnVR KsC9tOWuJ7r1zayEopQz 4zf3hz32MDh5mFM7 xgKv p5Sp 9KDuJInFV5XNq2pae798Ljvg7JPn knvQopRPCdPrDh3AYx9 TsZp0Lp 2e7QVEbsNaElNXV35BSKJaO HZiNW8ld5icenaWSHBMiVatXwY3d WIK66Z8d0eXIqpUHb5eJDtjagMxp2Qn PYPTZqsu3niIM4KGU MLjBmHAGCFrHwyqZBggITDZ4 PedJUDaUtxSHSgub2XF2 dEWZtAe2AD379 m8N6R5AR4RkfS1Y7tMFI7OiNys8caG YYLyv6w7 GkZEnlPz2WdgDKiJZV8FdQs Ej5rLFuO3UZ gN1if13T4Tg nyYMOJDug1B rVzK8XdV2JeoHCElQ4d5e1Wcj4TWoqm yAhBohbLB5tnn80XOBrabdzzbf hOyfMQFJKLV2oAIP6vFmDOKP3 RcJWdmXB3sw637UeSX6RUYeV QPjcIAAU8ujG0z gJdOS9eMsjG8p9QTraD VUf3GMZIopK aMdtUQkQmXtz2d0 JsjAkxjwbggMp1mQF2FjEL7,6.098601341247559,3.811255931854248,4.885982513427734,4.146731376647949,5.105498313903809,5.084634780883789,5.435698509216309,5.073962688446045,3.9303183555603027,5.305759429931641
7YVB6CMKtZvkEwvjFURH EWPOWwk bJOntrGYtkGVa0IwmKXYWFHxV5Q8Ta 0NM3l2lRizmX9ClnyDyNjD 2S1jXf76t6n tFpMHQcezqbYwEfQLMT7cql2 igPaYPi 9LNmuXDpX2sH98uUeNAJyl7F GWbNFC 2DvYAKXO zPeZsOV8n2SwOg70hgUGk CRxmo6ZOavhUNBZX7K ssegFL jJfHPxXLs7tsLmDZ mgaGfUUz2piGpnPNtDoQ44zYp182m kT1tdPfjxjESL4uEQFTeyBEEJvv2T KB8GpOlo9ionMDo Ngxr7FA 4JbvBCpB9tZbCpT dWN0HHQB E0pxIlIICCbJn9 8LZz4Do49wnUFeStr7viRbPR2dceIy K3i8oVleSlnGAUPaaWHQAQUIY9LsK vpp4HwT9hRoA6375vVgXzUqq36Mcu RObr7u8nggMAkXs0K aVQPyI1jO9V6FMLu VsbxW7Fmt 8UnbNLrotXknMTJKzJe blxN47HUdLwT8fmaIRMM YAJRPsMZvPmYM4HRGPVw1PSUB tkBHxhV0MoAFpsmusXklP x44BIEpyYRpihg04tAptX7widfXOa vFmcn2QIrvJZaigWnDoq RuCQDew woUmukMlmuZ1Mj7Duu0Nx agLOe0oaRmjt9ed6Woby8hIK,4.756777286529541,4.2075090408325195,5.542402267456055,4.784351825714111,4.604083061218262,4.863818645477295,5.541581630706787,4.968775749206543,2.850921154022217,4.473097801208496
